flight_date,departure_scheduled,departure_estimated,airline_name,flight_number,flight_iata,flight_icao,flight_status,departure_airport,departure_iata,departure_icao,departure_terminal,arrival_airport,arrival_iata,arrival_icao,arrival_scheduled,arrival_estimated
8/27/2021,2021-08-27T07:50:00+00:00,2021-08-27T07:50:00+00:00,China Southern Airlines,5340,CZ5340,CSN5340,scheduled,Nanchang,KHN,ZSCN,NA,Shenyang,SHE,ZYTX,2021-08-27T10:40:00+00:00,2021-08-27T10:40:00+00:00
8/27/2021,2021-08-27T07:35:00+00:00,2021-08-27T07:35:00+00:00,Shenzhen Airlines,9936,ZH9936,CSZ9936,cancelled,Nanchang,KHN,ZSCN,NA,Shenzhen,SZX,ZGSZ,2021-08-27T09:30:00+00:00,2021-08-27T09:30:00+00:00
8/27/2021,2021-08-27T07:35:00+00:00,2021-08-27T07:35:00+00:00,Shandong Airlines,9936,SC9936,CDG9936,cancelled,Nanchang,KHN,ZSCN,NA,Shenzhen,SZX,ZGSZ,2021-08-27T09:30:00+00:00,2021-08-27T09:30:00+00:00
8/27/2021,2021-08-27T07:35:00+00:00,2021-08-27T07:35:00+00:00,Kunming Airlines,9936,KY9936,KNA9936,cancelled,Nanchang,KHN,ZSCN,NA,Shenzhen,SZX,ZGSZ,2021-08-27T09:30:00+00:00,2021-08-27T09:30:00+00:00
8/27/2021,2021-08-27T07:35:00+00:00,2021-08-27T07:35:00+00:00,Juneyao Airlines,5298,HO5298,DKH5298,cancelled,Nanchang,KHN,ZSCN,NA,Shenzhen,SZX,ZGSZ,2021-08-27T09:30:00+00:00,2021-08-27T09:30:00+00:00
8/27/2021,2021-08-27T07:35:00+00:00,2021-08-27T07:35:00+00:00,Air China LTD,3786,CA3786,CCA3786,cancelled,Nanchang,KHN,ZSCN,NA,Shenzhen,SZX,ZGSZ,2021-08-27T09:30:00+00:00,2021-08-27T09:30:00+00:00
8/27/2021,2021-08-27T07:35:00+00:00,2021-08-27T07:35:00+00:00,Jiangxi Airlines,8887,RY8887,CJX8887,landed,Nanchang,KHN,ZSCN,T2,Beijing Capital International,PEK,ZBAA,2021-08-27T10:00:00+00:00,2021-08-27T10:00:00+00:00
8/27/2021,2021-08-27T07:35:00+00:00,2021-08-27T07:35:00+00:00,Xiamen Airlines,2081,MF2081,CXA2081,landed,Nanchang,KHN,ZSCN,T2,Beijing Capital International,PEK,ZBAA,2021-08-27T10:00:00+00:00,2021-08-27T10:00:00+00:00
8/27/2021,2021-08-27T07:30:00+00:00,2021-08-27T07:30:00+00:00,Jiangxi Airlines,8919,RY8919,CJX8919,landed,Nanchang,KHN,ZSCN,T2,Beijing Daxing International Airport,PKX,ZBAD,2021-08-27T09:55:00+00:00,2021-08-27T09:55:00+00:00
8/27/2021,2021-08-27T07:30:00+00:00,2021-08-27T07:30:00+00:00,Xiamen Airlines,2119,MF2119,CXA2119,landed,Nanchang,KHN,ZSCN,T2,Beijing Daxing International Airport,PKX,ZBAD,2021-08-27T09:55:00+00:00,2021-08-27T09:55:00+00:00
8/27/2021,2021-08-27T07:20:00+00:00,2021-08-27T07:20:00+00:00,Jiangxi Airlines,6603,RY6603,CJX6603,scheduled,Nanchang,KHN,ZSCN,T2,Xiangfan,XFN,ZHXF,2021-08-27T08:30:00+00:00,2021-08-27T08:30:00+00:00
8/27/2021,2021-08-27T07:20:00+00:00,2021-08-27T07:20:00+00:00,Xiamen Airlines,2001,MF2001,CXA2001,scheduled,Nanchang,KHN,ZSCN,T2,Xiangfan,XFN,ZHXF,2021-08-27T08:30:00+00:00,2021-08-27T08:30:00+00:00
8/27/2021,2021-08-27T07:20:00+00:00,2021-08-27T07:20:00+00:00,China Southern Airlines,3344,CZ3344,CSN3344,scheduled,Nanchang,KHN,ZSCN,NA,Guangzhou Baiyun International,CAN,ZGGG,2021-08-27T08:55:00+00:00,2021-08-27T08:55:00+00:00
8/27/2021,2021-08-27T07:20:00+00:00,2021-08-27T07:20:00+00:00,Xiamen Airlines,1148,MF1148,CXA1148,scheduled,Nanchang,KHN,ZSCN,NA,Guangzhou Baiyun International,CAN,ZGGG,2021-08-27T08:55:00+00:00,2021-08-27T08:55:00+00:00
8/27/2021,2021-08-27T07:15:00+00:00,2021-08-27T07:15:00+00:00,Spring Airlines,6835,9C6835,CQH6835,landed,Nanchang,KHN,ZSCN,T2,Zhuhai Airport,ZUH,ZGSD,2021-08-27T09:05:00+00:00,2021-08-27T09:05:00+00:00
8/27/2021,2021-08-27T07:10:00+00:00,2021-08-27T07:10:00+00:00,Jiangxi Airlines,8965,RY8965,CJX8965,scheduled,Nanchang,KHN,ZSCN,T2,Taiyuan,TYN,ZBYN,2021-08-27T09:10:00+00:00,2021-08-27T09:10:00+00:00
8/27/2021,2021-08-27T07:10:00+00:00,2021-08-27T07:10:00+00:00,Xiamen Airlines,2111,MF2111,CXA2111,scheduled,Nanchang,KHN,ZSCN,T2,Taiyuan,TYN,ZBYN,2021-08-27T09:10:00+00:00,2021-08-27T09:10:00+00:00
8/27/2021,2021-08-27T07:10:00+00:00,2021-08-27T07:10:00+00:00,Spring Airlines,6768,9C6768,CQH6768,cancelled,Nanchang,KHN,ZSCN,NA,Yancheng,YNZ,ZSYN,2021-08-27T08:40:00+00:00,2021-08-27T08:40:00+00:00
8/27/2021,2021-08-27T19:20:00+00:00,2021-08-27T19:20:00+00:00,Singapore Airlines,4430,SQ4430,SIA4430,cancelled,Dunedin International,DUD,NZDN,NA,Auckland International,AKL,NZAA,2021-08-27T21:10:00+00:00,2021-08-27T21:10:00+00:00
8/27/2021,2021-08-27T07:05:00+00:00,2021-08-27T07:05:00+00:00,China Eastern Airlines,2129,MU2129,CES2129,cancelled,Beijing Daxing International Airport,PKX,ZBAD,NA,Lanzhou Zhongchuan Airport,LHW,ZLLL,2021-08-27T09:25:00+00:00,2021-08-27T09:25:00+00:00
8/27/2021,2021-08-27T10:30:00+00:00,2021-08-27T10:30:00+00:00,Hebei Airlines,8772,NS8772,HBH8772,active,Qingdao,TAO,ZSQD,NA,Chongqing Jiangbei International,CKG,ZUCK,2021-08-27T13:20:00+00:00,2021-08-27T13:20:00+00:00
8/27/2021,2021-08-27T01:00:00+00:00,2021-08-27T01:00:00+00:00,Air Arabia,453,G9453,ABY453,landed,Kozhikode Airport,CCJ,VOCL,NA,Sharjah,SHJ,OMSJ,2021-08-27T03:15:00+00:00,2021-08-27T03:15:00+00:00
8/27/2021,2021-08-27T00:40:00+00:00,2021-08-27T00:40:00+00:00,Air India Express,337,IX337,AXB337,landed,Kozhikode Airport,CCJ,VOCL,NA,Seeb,MCT,OOMS,2021-08-27T02:35:00+00:00,2021-08-27T02:35:00+00:00
8/27/2021,2021-08-27T08:10:00+00:00,2021-08-27T08:10:00+00:00,Eurowings,8070,EW8070,EWG8070,scheduled,Berlin Brandenburg Airport,BER,EDDB,1,Cologne/bonn,CGN,EDDK,2021-08-27T09:20:00+00:00,2021-08-27T09:20:00+00:00
8/27/2021,2021-08-27T15:15:00+00:00,2021-08-27T15:15:00+00:00,Chongqing Airlines,2364,OQ2364,CQN2364,scheduled,Linyi,LYI,ZSLY,NA,Chongqing Jiangbei International,CKG,ZUCK,2021-08-27T18:00:00+00:00,2021-08-27T18:00:00+00:00
8/27/2021,2021-08-27T13:50:00+00:00,2021-08-27T13:50:00+00:00,China Southern Airlines,9591,CZ9591,CSN9591,scheduled,Shuangliu,CTU,ZUUU,1,Tianhe International,WUH,ZHHH,2021-08-27T15:55:00+00:00,2021-08-27T15:55:00+00:00
8/27/2021,2021-08-27T16:30:00+00:00,2021-08-27T16:30:00+00:00,Air Busan,8821,BX8821,ABL8821,scheduled,Gimpo Airport,GMP,RKSS,D,Gimhae,PUS,RKPK,2021-08-27T17:25:00+00:00,2021-08-27T17:25:00+00:00
8/27/2021,2021-08-27T15:00:00+00:00,2021-08-27T15:00:00+00:00,Lion Air,399,JT399,LNI399,cancelled,Polonia,KNO,WIMM,NA,Soekarno-Hatta International,CGK,WIII,2021-08-27T17:20:00+00:00,2021-08-27T17:20:00+00:00
8/27/2021,2021-08-27T07:05:00+00:00,2021-08-27T07:05:00+00:00,Loong Air,5701,GJ5701,CDC5701,landed,Hangzhou,HGH,ZSHC,3,Chongqing Jiangbei International,CKG,ZUCK,2021-08-27T09:30:00+00:00,2021-08-27T09:30:00+00:00
8/27/2021,2021-08-27T07:20:00+00:00,2021-08-27T07:20:00+00:00,Sichuan Airlines,2373,3U2373,CSC2373,cancelled,Jinjiang,JJN,ZSQZ,NA,Chongqing Jiangbei International,CKG,ZUCK,2021-08-27T09:55:00+00:00,2021-08-27T09:55:00+00:00
8/27/2021,2021-08-27T07:20:00+00:00,2021-08-27T07:20:00+00:00,China Southern Airlines,4637,CZ4637,CSN4637,cancelled,Jinjiang,JJN,ZSQZ,NA,Chongqing Jiangbei International,CKG,ZUCK,2021-08-27T09:55:00+00:00,2021-08-27T09:55:00+00:00
8/27/2021,2021-08-27T07:20:00+00:00,2021-08-27T07:20:00+00:00,China Eastern Airlines,4987,MU4987,CES4987,cancelled,Jinjiang,JJN,ZSQZ,NA,Chongqing Jiangbei International,CKG,ZUCK,2021-08-27T09:55:00+00:00,2021-08-27T09:55:00+00:00
8/27/2021,2021-08-27T07:20:00+00:00,2021-08-27T07:20:00+00:00,Hebei Airlines,8611,NS8611,HBH8611,cancelled,Jinjiang,JJN,ZSQZ,NA,Chongqing Jiangbei International,CKG,ZUCK,2021-08-27T09:55:00+00:00,2021-08-27T09:55:00+00:00
8/27/2021,2021-08-27T07:20:00+00:00,2021-08-27T07:20:00+00:00,Xiamen Airlines,8611,MF8611,CXA8611,cancelled,Jinjiang,JJN,ZSQZ,NA,Chongqing Jiangbei International,CKG,ZUCK,2021-08-27T09:55:00+00:00,2021-08-27T09:55:00+00:00
8/27/2021,2021-08-27T07:30:00+00:00,2021-08-27T07:30:00+00:00,China Southern Airlines,4633,CZ4633,CSN4633,active,Jinjiang,JJN,ZSQZ,NA,Nanjing Lukou International Airport,NKG,ZSNJ,2021-08-27T09:05:00+00:00,2021-08-27T09:05:00+00:00
8/27/2021,2021-08-27T07:30:00+00:00,2021-08-27T07:30:00+00:00,China Eastern Airlines,3301,MU3301,CES3301,active,Jinjiang,JJN,ZSQZ,NA,Nanjing Lukou International Airport,NKG,ZSNJ,2021-08-27T09:05:00+00:00,2021-08-27T09:05:00+00:00
8/27/2021,2021-08-27T07:30:00+00:00,2021-08-27T07:30:00+00:00,Hebei Airlines,8617,NS8617,HBH8617,active,Jinjiang,JJN,ZSQZ,NA,Nanjing Lukou International Airport,NKG,ZSNJ,2021-08-27T09:05:00+00:00,2021-08-27T09:05:00+00:00
8/27/2021,2021-08-27T07:30:00+00:00,2021-08-27T07:30:00+00:00,Xiamen Airlines,8617,MF8617,CXA8617,active,Jinjiang,JJN,ZSQZ,NA,Nanjing Lukou International Airport,NKG,ZSNJ,2021-08-27T09:05:00+00:00,2021-08-27T09:05:00+00:00
8/27/2021,2021-08-27T07:30:00+00:00,2021-08-27T07:30:00+00:00,Sichuan Airlines,2521,3U2521,CSC2521,cancelled,Jinjiang,JJN,ZSQZ,NA,Kunming,KMG,ZPPP,2021-08-27T10:40:00+00:00,2021-08-27T10:40:00+00:00
8/27/2021,2021-08-27T07:30:00+00:00,2021-08-27T07:30:00+00:00,Juneyao Airlines,5079,HO5079,DKH5079,cancelled,Jinjiang,JJN,ZSQZ,NA,Kunming,KMG,ZPPP,2021-08-27T10:40:00+00:00,2021-08-27T10:40:00+00:00
8/27/2021,2021-08-27T07:30:00+00:00,2021-08-27T07:30:00+00:00,Kunming Airlines,9793,KY9793,KNA9793,cancelled,Jinjiang,JJN,ZSQZ,NA,Kunming,KMG,ZPPP,2021-08-27T10:40:00+00:00,2021-08-27T10:40:00+00:00
8/27/2021,2021-08-27T07:30:00+00:00,2021-08-27T07:30:00+00:00,Shandong Airlines,9259,SC9259,CDG9259,cancelled,Jinjiang,JJN,ZSQZ,NA,Kunming,KMG,ZPPP,2021-08-27T10:40:00+00:00,2021-08-27T10:40:00+00:00
8/27/2021,2021-08-27T07:30:00+00:00,2021-08-27T07:30:00+00:00,Shenzhen Airlines,8793,ZH8793,CSZ8793,cancelled,Jinjiang,JJN,ZSQZ,NA,Kunming,KMG,ZPPP,2021-08-27T10:40:00+00:00,2021-08-27T10:40:00+00:00
8/27/2021,2021-08-27T07:40:00+00:00,2021-08-27T07:40:00+00:00,China Southern Airlines,4579,CZ4579,CSN4579,landed,Jinjiang,JJN,ZSQZ,NA,Liuzhou,LZH,ZGZH,2021-08-27T09:25:00+00:00,2021-08-27T09:25:00+00:00
8/27/2021,2021-08-27T07:40:00+00:00,2021-08-27T07:40:00+00:00,Hebei Airlines,8837,NS8837,HBH8837,landed,Jinjiang,JJN,ZSQZ,NA,Liuzhou,LZH,ZGZH,2021-08-27T09:25:00+00:00,2021-08-27T09:25:00+00:00
8/27/2021,2021-08-27T07:40:00+00:00,2021-08-27T07:40:00+00:00,Xiamen Airlines,8837,MF8837,CXA8837,landed,Jinjiang,JJN,ZSQZ,NA,Liuzhou,LZH,ZGZH,2021-08-27T09:25:00+00:00,2021-08-27T09:25:00+00:00
8/27/2021,2021-08-27T08:00:00+00:00,2021-08-27T08:00:00+00:00,China Express Air,6368,G56368,HXA6368,scheduled,Jinjiang,JJN,ZSQZ,NA,Guiyang,KWE,ZUGY,2021-08-27T10:55:00+00:00,2021-08-27T10:55:00+00:00
8/27/2021,2021-08-27T08:00:00+00:00,2021-08-27T08:00:00+00:00,Sichuan Airlines,2341,3U2341,CSC2341,active,Jinjiang,JJN,ZSQZ,NA,Guiyang,KWE,ZUGY,2021-08-27T10:15:00+00:00,2021-08-27T10:15:00+00:00
8/27/2021,2021-08-27T08:00:00+00:00,2021-08-27T08:00:00+00:00,China Southern Airlines,4385,CZ4385,CSN4385,active,Jinjiang,JJN,ZSQZ,NA,Guiyang,KWE,ZUGY,2021-08-27T10:15:00+00:00,2021-08-27T10:15:00+00:00
8/27/2021,2021-08-27T08:00:00+00:00,2021-08-27T08:00:00+00:00,China Eastern Airlines,4971,MU4971,CES4971,active,Jinjiang,JJN,ZSQZ,NA,Guiyang,KWE,ZUGY,2021-08-27T10:15:00+00:00,2021-08-27T10:15:00+00:00
8/27/2021,2021-08-27T08:00:00+00:00,2021-08-27T08:00:00+00:00,Hebei Airlines,8473,NS8473,HBH8473,active,Jinjiang,JJN,ZSQZ,NA,Guiyang,KWE,ZUGY,2021-08-27T10:15:00+00:00,2021-08-27T10:15:00+00:00
8/27/2021,2021-08-27T08:00:00+00:00,2021-08-27T08:00:00+00:00,Xiamen Airlines,8473,MF8473,CXA8473,active,Jinjiang,JJN,ZSQZ,NA,Guiyang,KWE,ZUGY,2021-08-27T10:15:00+00:00,2021-08-27T10:15:00+00:00
8/27/2021,2021-08-27T08:01:00+00:00,2021-08-27T08:01:00+00:00,China Southern Airlines,4595,CZ4595,CSN4595,cancelled,Jinjiang,JJN,ZSQZ,NA,Hangzhou,HGH,ZSHC,2021-08-27T09:20:00+00:00,2021-08-27T09:20:00+00:00
8/27/2021,2021-08-27T08:01:00+00:00,2021-08-27T08:01:00+00:00,Hebei Airlines,8901,NS8901,HBH8901,cancelled,Jinjiang,JJN,ZSQZ,NA,Hangzhou,HGH,ZSHC,2021-08-27T09:20:00+00:00,2021-08-27T09:20:00+00:00
8/27/2021,2021-08-27T08:01:00+00:00,2021-08-27T08:01:00+00:00,China Eastern Airlines,3341,MU3341,CES3341,cancelled,Jinjiang,JJN,ZSQZ,NA,Hangzhou,HGH,ZSHC,2021-08-27T09:20:00+00:00,2021-08-27T09:20:00+00:00
8/27/2021,2021-08-27T08:01:00+00:00,2021-08-27T08:01:00+00:00,Sichuan Airlines,2397,3U2397,CSC2397,cancelled,Jinjiang,JJN,ZSQZ,NA,Hangzhou,HGH,ZSHC,2021-08-27T09:20:00+00:00,2021-08-27T09:20:00+00:00
8/27/2021,2021-08-27T08:01:00+00:00,2021-08-27T08:01:00+00:00,Loong Air,5457,GJ5457,CDC5457,cancelled,Jinjiang,JJN,ZSQZ,NA,Hangzhou,HGH,ZSHC,2021-08-27T09:20:00+00:00,2021-08-27T09:20:00+00:00
8/27/2021,2021-08-27T08:01:00+00:00,2021-08-27T08:01:00+00:00,Xiamen Airlines,8901,MF8901,CXA8901,cancelled,Jinjiang,JJN,ZSQZ,NA,Hangzhou,HGH,ZSHC,2021-08-27T09:20:00+00:00,2021-08-27T09:20:00+00:00
8/27/2021,2021-08-27T07:40:00+00:00,2021-08-27T07:40:00+00:00,Ruili Airlines,5351,DR5351,RLH5351,active,Mangshi,LUM,ZPLX,NA,Puzhehei,WNH,ZPWS,2021-08-27T09:00:00+00:00,2021-08-27T09:00:00+00:00
8/27/2021,2021-08-27T08:15:00+00:00,2021-08-27T08:15:00+00:00,T'Way Air,705,TW705,TWB705,landed,Gimpo Airport,GMP,RKSS,D,Jeju Airport,CJU,RKPC,2021-08-27T09:25:00+00:00,2021-08-27T09:25:00+00:00
8/27/2021,2021-08-27T08:15:00+00:00,2021-08-27T08:15:00+00:00,Jin Air,401,LJ401,JNA401,landed,Gimpo Airport,GMP,RKSS,D,Jeju Airport,CJU,RKPC,2021-08-27T09:25:00+00:00,2021-08-27T09:25:00+00:00
8/27/2021,2021-08-27T08:20:00+00:00,2021-08-27T08:20:00+00:00,Asiana Airlines,8921,OZ8921,AAR8921,landed,Gimpo Airport,GMP,RKSS,D,Jeju Airport,CJU,RKPC,2021-08-27T09:35:00+00:00,2021-08-27T09:35:00+00:00
8/27/2021,2021-08-27T08:25:00+00:00,2021-08-27T08:25:00+00:00,Jin Air,397,LJ397,JNA397,landed,Gimpo Airport,GMP,RKSS,D,Pohang,KPO,RKTH,2021-08-27T09:25:00+00:00,2021-08-27T09:25:00+00:00
8/27/2021,2021-08-27T08:25:00+00:00,2021-08-27T08:25:00+00:00,T'Way Air,9963,TW9963,TWB9963,cancelled,Gimpo Airport,GMP,RKSS,D,Gimhae,PUS,RKPK,2021-08-27T09:25:00+00:00,2021-08-27T09:25:00+00:00
8/27/2021,2021-08-27T08:30:00+00:00,2021-08-27T08:30:00+00:00,Asiana Airlines,8805,OZ8805,AAR8805,landed,Gimpo Airport,GMP,RKSS,D,Gimhae,PUS,RKPK,2021-08-27T09:25:00+00:00,2021-08-27T09:25:00+00:00
8/27/2021,2021-08-27T08:30:00+00:00,2021-08-27T08:30:00+00:00,Air Busan,8805,BX8805,ABL8805,landed,Gimpo Airport,GMP,RKSS,D,Gimhae,PUS,RKPK,2021-08-27T09:25:00+00:00,2021-08-27T09:25:00+00:00
8/27/2021,2021-08-27T08:30:00+00:00,2021-08-27T08:30:00+00:00,Asiana Airlines,8925,OZ8925,AAR8925,active,Gimpo Airport,GMP,RKSS,D,Jeju Airport,CJU,RKPC,2021-08-27T09:40:00+00:00,2021-08-27T09:40:00+00:00
8/27/2021,2021-08-27T08:30:00+00:00,2021-08-27T08:30:00+00:00,Jeju Air,302,7C302,JJA302,active,Gimpo Airport,GMP,RKSS,I,Yeosu,RSU,RKJY,2021-08-27T09:30:00+00:00,2021-08-27T09:30:00+00:00
8/27/2021,2021-08-27T10:00:00+00:00,2021-08-27T10:00:00+00:00,China Southern Airlines,4127,CZ4127,CSN4127,cancelled,Fuzhou,FOC,ZSFZ,NA,Beijing Daxing International Airport,PKX,ZBAD,2021-08-27T12:50:00+00:00,2021-08-27T12:50:00+00:00
8/27/2021,2021-08-27T08:20:00+00:00,2021-08-27T08:20:00+00:00,Sichuan Airlines,5191,3U5191,CSC5191,cancelled,Kunming,KMG,ZPPP,NA,Zhanjiang,ZHA,ZGZJ,2021-08-27T10:15:00+00:00,2021-08-27T10:15:00+00:00
8/27/2021,2021-08-27T08:20:00+00:00,2021-08-27T08:20:00+00:00,China Eastern Airlines,9751,MU9751,CES9751,cancelled,Kunming,KMG,ZPPP,NA,Tunxi,TXN,ZSTX,2021-08-27T11:05:00+00:00,2021-08-27T11:05:00+00:00
8/27/2021,2021-08-27T08:20:00+00:00,2021-08-27T08:20:00+00:00,China Eastern Airlines,5765,MU5765,CES5765,active,Kunming,KMG,ZPPP,NA,Yun Cheng,YCU,ZBYC,2021-08-27T10:50:00+00:00,2021-08-27T10:50:00+00:00
8/27/2021,2021-08-27T08:20:00+00:00,2021-08-27T08:20:00+00:00,Sichuan Airlines,5167,3U5167,CSC5167,active,Kunming,KMG,ZPPP,NA,Yun Cheng,YCU,ZBYC,2021-08-27T10:50:00+00:00,2021-08-27T10:50:00+00:00
8/27/2021,2021-08-27T08:15:00+00:00,2021-08-27T08:15:00+00:00,Shenzhen Airlines,8798,ZH8798,CSZ8798,scheduled,Kunming,KMG,ZPPP,NA,Jinjiang,JJN,ZSQZ,2021-08-27T10:55:00+00:00,2021-08-27T10:55:00+00:00
8/27/2021,2021-08-27T08:15:00+00:00,2021-08-27T08:15:00+00:00,Shandong Airlines,9264,SC9264,CDG9264,scheduled,Kunming,KMG,ZPPP,NA,Jinjiang,JJN,ZSQZ,2021-08-27T10:55:00+00:00,2021-08-27T10:55:00+00:00
8/27/2021,2021-08-27T08:20:00+00:00,2021-08-27T08:20:00+00:00,China Eastern Airlines,5875,MU5875,CES5875,cancelled,Kunming,KMG,ZPPP,NA,Zhanjiang,ZHA,ZGZJ,2021-08-27T10:15:00+00:00,2021-08-27T10:15:00+00:00
8/27/2021,2021-08-27T08:25:00+00:00,2021-08-27T08:25:00+00:00,Air Travel,7147,A67147,OTC7147,active,Kunming,KMG,ZPPP,NA,Wuxi,WUX,ZSWX,2021-08-27T11:25:00+00:00,2021-08-27T11:25:00+00:00
8/27/2021,2021-08-27T08:25:00+00:00,2021-08-27T08:25:00+00:00,Kunming Airlines,8269,KY8269,KNA8269,active,Kunming,KMG,ZPPP,NA,Beijing Capital International,PEK,ZBAA,2021-08-27T12:15:00+00:00,2021-08-27T12:15:00+00:00
8/27/2021,2021-08-27T08:25:00+00:00,2021-08-27T08:25:00+00:00,China Eastern Airlines,5941,MU5941,CES5941,scheduled,Kunming,KMG,ZPPP,NA,Dali,DLU,ZPDL,2021-08-27T09:25:00+00:00,2021-08-27T09:25:00+00:00
8/27/2021,2021-08-27T07:05:00+00:00,2021-08-27T07:05:00+00:00,Belavia,170,B2170,BRU170,active,Nizhnevartovsk,NJC,USNN,NA,Domodedovo,DME,UUDD,2021-08-27T08:50:00+00:00,2021-08-27T08:50:00+00:00
8/27/2021,2021-08-27T07:05:00+00:00,2021-08-27T07:05:00+00:00,Qatar Airways,5616,QR5616,QTR5616,active,Nizhnevartovsk,NJC,USNN,NA,Domodedovo,DME,UUDD,2021-08-27T08:50:00+00:00,2021-08-27T08:50:00+00:00
8/27/2021,2021-08-27T07:05:00+00:00,2021-08-27T07:05:00+00:00,S7 Airlines,2610,S72610,SBI2610,active,Nizhnevartovsk,NJC,USNN,NA,Domodedovo,DME,UUDD,2021-08-27T08:50:00+00:00,2021-08-27T08:50:00+00:00
8/27/2021,2021-08-27T10:20:00+00:00,2021-08-27T10:20:00+00:00,Korean Air,1007,KE1007,KAL1007,landed,Gimhae,PUS,RKPK,D,Jeju Airport,CJU,RKPC,2021-08-27T11:20:00+00:00,2021-08-27T11:20:00+00:00
8/27/2021,2021-08-27T10:40:00+00:00,2021-08-27T10:40:00+00:00,Korean Air,1106,KE1106,KAL1106,landed,Gimhae,PUS,RKPK,D,Gimpo Airport,GMP,RKSS,2021-08-27T11:40:00+00:00,2021-08-27T11:40:00+00:00
8/27/2021,2021-08-27T12:10:00+00:00,2021-08-27T12:10:00+00:00,Sichuan Airlines,8463,3U8463,CSC8463,scheduled,Shuangliu,CTU,ZUUU,1,Shenyang,SHE,ZYTX,2021-08-27T15:25:00+00:00,2021-08-27T15:25:00+00:00
8/28/2021,2021-08-28T00:15:00+00:00,2021-08-28T00:15:00+00:00,Lufthansa,9753,LH9753,DLH9753,scheduled,Auckland International,AKL,NZAA,I,Singapore Changi,SIN,WSSS,2021-08-28T07:05:00+00:00,2021-08-28T07:05:00+00:00
8/28/2021,2021-08-28T00:15:00+00:00,2021-08-28T00:15:00+00:00,SWISS,9003,LX9003,SWR9003,scheduled,Auckland International,AKL,NZAA,I,Singapore Changi,SIN,WSSS,2021-08-28T07:05:00+00:00,2021-08-28T07:05:00+00:00
8/28/2021,2021-08-28T00:15:00+00:00,2021-08-28T00:15:00+00:00,Air New Zealand,3282,NZ3282,ANZ3282,scheduled,Auckland International,AKL,NZAA,I,Singapore Changi,SIN,WSSS,2021-08-28T07:05:00+00:00,2021-08-28T07:05:00+00:00
8/28/2021,2021-08-28T00:15:00+00:00,2021-08-28T00:15:00+00:00,Singapore Airlines,282,SQ282,SIA282,scheduled,Auckland International,AKL,NZAA,I,Singapore Changi,SIN,WSSS,2021-08-28T07:05:00+00:00,2021-08-28T07:05:00+00:00
8/28/2021,2021-08-28T13:00:00+00:00,2021-08-28T13:00:00+00:00,Air New Zealand,5009,NZ5009,ANZ5009,cancelled,Auckland International,AKL,NZAA,D,Hawkes Bay,NPE,NZNR,2021-08-27T14:05:00+00:00,2021-08-27T14:05:00+00:00
8/27/2021,2021-08-27T15:20:00+00:00,2021-08-27T15:20:00+00:00,GoAir,382,G8382,GOW382,scheduled,Chhatrapati Shivaji International (Sahar International),BOM,VABB,2,Goa International,GOI,VOGO,2021-08-27T16:35:00+00:00,2021-08-27T16:35:00+00:00
8/27/2021,2021-08-27T15:15:00+00:00,2021-08-27T15:15:00+00:00,IndiGo,7292,6E7292,IGO7292,scheduled,Chhatrapati Shivaji International (Sahar International),BOM,VABB,2,Hubli,HBX,VOHB,2021-08-27T16:40:00+00:00,2021-08-27T16:40:00+00:00
8/27/2021,2021-08-27T15:10:00+00:00,2021-08-27T15:10:00+00:00,IndiGo,107,6.00E+107,IGO107,scheduled,Chhatrapati Shivaji International (Sahar International),BOM,VABB,2,Bhopal,BHO,VABP,2021-08-27T16:45:00+00:00,2021-08-27T16:45:00+00:00
8/27/2021,2021-08-27T15:05:00+00:00,2021-08-27T15:05:00+00:00,GoAir,319,G8319,GOW319,cancelled,Chhatrapati Shivaji International (Sahar International),BOM,VABB,2,Indira Gandhi International,DEL,VIDP,2021-08-27T17:10:00+00:00,2021-08-27T17:10:00+00:00
8/27/2021,2021-08-27T13:20:00+00:00,2021-08-27T13:20:00+00:00,China Southern Airlines,9445,CZ9445,CSN9445,scheduled,Chongqing Jiangbei International,CKG,ZUCK,2,Urumqi,URC,ZWWW,2021-08-27T17:10:00+00:00,2021-08-27T17:10:00+00:00
8/27/2021,2021-08-27T14:00:00+00:00,2021-08-27T14:00:00+00:00,China Southern Airlines,6986,CZ6986,CSN6986,scheduled,Chongqing Jiangbei International,CKG,ZUCK,3,Urumqi,URC,ZWWW,2021-08-27T18:00:00+00:00,2021-08-27T18:00:00+00:00
8/27/2021,2021-08-27T18:05:00+00:00,2021-08-27T18:05:00+00:00,China Eastern Airlines,6468,MU6468,CES6468,scheduled,Urumqi,URC,ZWWW,2,Shanghai,HFE,ZSOF,2021-08-27T22:30:00+00:00,2021-08-27T22:30:00+00:00
8/27/2021,2021-08-27T18:05:00+00:00,2021-08-27T18:05:00+00:00,Spring Airlines,6290,9C6290,CQH6290,scheduled,Urumqi,URC,ZWWW,2,Luoyang,LYA,ZHLY,2021-08-27T21:55:00+00:00,2021-08-27T21:55:00+00:00
8/27/2021,2021-08-27T18:00:00+00:00,2021-08-27T18:00:00+00:00,Qingdao Airlines,9868,QW9868,QDA9868,cancelled,Urumqi,URC,ZWWW,2,NA,JIC,ZLJC,2021-08-27T20:50:00+00:00,2021-08-27T20:50:00+00:00
